Country Name,name,gppd_idnr,capacity_mw,latitude,longitude,Primary Fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
Vietnam,Dac Me,WRI1030804,5,12.1333,108.313,Hydro,,,,2011,Dak Me Hydro Power JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dac-me-hydropower,Open Development Vietnam,1106192,,,,,,,,,,,,,,,,,,,
Vietnam,Dai Nga,WRI1030779,10,11.4219,107.8754,Hydro,,,,2015,Thac Mo Hydropower JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dai-nga-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dai Ninh,WRI1030781,300,11.6499,108.3202,Hydro,,,,2008,Vietnam Electricity (EVN),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dai-ninh-hydropower,Open Development Vietnam,1025675,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Doa,WRI1030832,14,14.1847,108.1064,Hydro,,,,2010,Dak Doa Hydropower JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-doa-hydropower,Open Development Vietnam,1090237,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Glun,WRI1030801,18,12.0252,107.1834,Hydro,,,,2011,Sai Gon Accessories JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-glun-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Lay,WRI1030849,3.2,14.7979,108.0074,Hydro,,,,2015,Dak Lay Hydropower Co.  Ltd,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-lay-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Lo,WRI1030776,22,14.7275,108.3694,Hydro,,,,2016,Dak Lo- Song Da 3 JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-lo-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Mi 4,WRI1030855,190,15.459,107.9124,Hydro,,,,2012,Viet Nam Urban and Idustrial Zone Investing Developing Corporation,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-mi-4-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Mi 4C,WRI1030856,18,15.4642,107.929,Hydro,,,,2012,Viet Nam Urban and Idustrial Zone Investing Developing Corporation,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-mi-4c-hydropower,Open Development Vietnam,1084781,,,,,,,,,,,,,,,,,,,
Vietnam,Dak N'teng,WRI1030806,13,12.1958,107.9268,Hydro,,,,2011,Me Kong Hydro Power Limited Liability Company,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-nteng-hydropower,Open Development Vietnam,1106194,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Ne,WRI1030840,8.1,14.5281,108.2191,Hydro,,,,2010,Tan Phat JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-ne-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Nong 2,WRI1030796,16,11.9645,107.6675,Hydro,,,,2016,Viet Nguyen Construction JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-nong-2-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Pia,WRI1030843,2.2,14.6651,108.1593,Hydro,,,,2012,Trung Viet Co. Ltd.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-pia-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Po Ne,WRI1030841,15.6,14.5759,108.3049,Hydro,,,,2009,PC 3 Investment JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-po-ne-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Po ne 2,WRI1030839,3.6,14.526,108.2992,Hydro,,,,2008,Gia Nghi Co.  Ltd,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-po-ne-2-hydropower,Open Development Vietnam,1076635,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Psi 3,WRI1030842,15,14.6613,107.9367,Hydro,,,,2012,Dak Psi Hydro Power Investment and Development JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-psi-3,Open Development Vietnam,1084778,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Psi 4,WRI1030848,30,14.7684,108.0027,Hydro,,,,2010,Dak Psi Hydro Power Investment and Development JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-psi-4-hydropower,Open Development Vietnam,1084777,,,,,,,,,,,,,,,,,,,
Vietnam,Dak R'Tih,WRI1030799,144,11.9902,107.6597,Hydro,,,,2011,Construction Corporation No.1 Company Limited,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-rtih-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Ro Sa,WRI1030847,7.5,14.7473,107.8358,Hydro,,,,2007,Mien Trung Construction Corporation,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-ro-sa-hydropower,Open Development Vietnam,1064148,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Ro Sa 2,WRI1030846,2.4,14.7135,107.8211,Hydro,,,,2012,Dak Ro Sa Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-ro-sa-2-hydropower,Open Development Vietnam,1064148,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Ru,WRI1030797,7.5,11.9522,107.4042,Hydro,,,,2008,N&S Limited Liability Company,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-ru-hydropower,Open Development Vietnam,1064545,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Rung 1,WRI1030941,6,12.1139,107.6336,Hydro,,,,2010,Binh Minh Company Limited,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-rung-1-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Sin 1,WRI1030789,28,11.8186,107.459,Hydro,,,,2015,VRG Dak Nong JSC. - Vietnam Rubber Group,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-sin-1-hydropower,Open Development Vietnam,1074394,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Srong,WRI1030943,18,13.7659,108.5236,Hydro,,,,2010,Dak Srong JSC.,Open Development Vietnam,https://vietnam.opendevelopmentmekong.net/dataset/?id=danh-sach-cac-th-y-di-n-t-i-vi-t-nam-tinh-d-n-thang-06-2016&search_query=P3BhZ2U9Mg==,Open Development Vietnam,1080445,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Srong 2,WRI1030823,24,13.6786,108.5649,Hydro,,,,2010,Hoang Anh Gia Lai JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-srong-2-hydropower,Open Development Vietnam,1078799,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Srong 3A,WRI1030821,10,13.3473,108.5323,Hydro,,,,2014,Hoang Anh Gia Lai JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-srong-3a-hydropower,Open Development Vietnam,1080446|1100704,,,,,,,,,,,,,,,,,,,
Vietnam,Dak Srong 3B,WRI1030820,20,13.3381,108.5587,Hydro,,,,2012,Hoang Anh Gia Lai JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-srong-3b-hydropower,Open Development Vietnam,1093344|1080446|1100704,,,,,,,,,,,,,,,,,,,
Vietnam,DakDrinh,WRI1030850,125,14.9785,108.3013,Hydro,,,,2014,Dak Drinh Hydro Power JSC. (PV Power),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-drinh-hydropower,Open Development Vietnam,1069068,,,,,,,,,,,,,,,,,,,
Vietnam,Dam'Bri,WRI1030780,75,11.5827,107.6726,Hydro,,,,2014,Southern Hydropower JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/dataset/da-mbri-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dau Tieng,WKS0072161,420,11.335,106.275,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Vietnam,Dinh Binh,WRI1030831,9.9,14.1565,108.7727,Hydro,,,,2008,Dinh Binh Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dinh-binh-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Dong Nai 2,WRI1030782,70,11.7129,108.0579,Hydro,,,,2015,Trung Nam Power,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dong-nai-2-hydropower,Open Development Vietnam,1071686,,,,,,,,,,,,,,,,,,,
Vietnam,Dong Nai 3,WRI1030793,180,11.8722,107.8887,Hydro,,,,2011,Vietnam Electricity (EVN),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dong-nai-3-hydropower,Open Development Vietnam,1062203,,,,,,,,,,,,,,,,,,,
Vietnam,Dong Nai 4,WRI1030794,340,11.8851,107.7286,Hydro,,,,2012,Vietnam Electricity (EVN),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dong-nai-4-hydropower,Open Development Vietnam,1062204,,,,,,,,,,,,,,,,,,,
Vietnam,Dong Nai 5,WRI1030785,150,11.7927,107.5534,Hydro,,,,2015,Vietnam National Coal - Mineral Industries Group,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dong-nai-5-hydropower,Open Development Vietnam,1095571,,,,,,,,,,,,,,,,,,,
Vietnam,Dray H'Linh 1,WRI1030812,12,12.6712,107.9075,Hydro,,,,1990,,Open Development Vietnam,https://vietnam.opendevelopmentmekong.net/dataset/?id=danh-sach-cac-th-y-di-n-t-i-vi-t-nam-tinh-d-n-thang-06-2016&search_query=P3BhZ2U9Mg==,Open Development Vietnam,1059171,,,,,,,,,,,,,,,,,,,
Vietnam,Dray H'Linh 2,WRI1030813,16,12.6757,107.9041,Hydro,,,,2007,Dien Luc 3 Hydro Power JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dray-hlinh-2-hydropower,Open Development Vietnam,1059171,,,,,,,,,,,,,,,,,,,
Vietnam,Duc Minh,WKS0066206,19.1,14.96,108.932,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Vietnam,Duyen Hai 1,WRI1030731,1244,9.583,106.52,Coal,,,,,Vietnam Electricity (EVN),Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1070526,,,,,,,,,,,,,,,,,,,
Vietnam,Duyen Hai 3,WRI1030732,622,9.5867,106.53,Coal,,,,,Vietnam Electricity (EVN),Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1079157,,,,,,,,,,,,,,,,,,,
Vietnam,Ea Krong Rou,WRI1030939,28,12.5992,108.9397,Hydro,,,,2007,Mien Trung Power Investment and Development JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/krong-rou-hydropower,Open Development Vietnam,1060987,,,,,,,,,,,,,,,,,,,
Vietnam,Ea MDoal 3,WRI1030815,5,12.7999,108.9287,Hydro,,,,2010,Me Kong Construction JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ea-mdoal-3-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Formosa Dong Nai,WRI1030746,310,10.7151,106.92,Coal,,,,,Formosa Plastics Group,Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,,,,,,,,,,,,,,,,,,,,
Vietnam,Formosa Ha Tinh,WRI1030757,150,18.0288,106.45,Coal,,,,,Formosa Plastics Group,Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1059004,,,,,,,,,,,,,,,,,,,
Vietnam,Gia Lai sugar-cane,WRI1030753,12,13.4257,108.42,Biomass,,,,,Investment and Trade Consultancy Company Limited,Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,,,,,,,,,,,,,,,,,,,,
Vietnam,Ha Song Pha 1,WRI1030786,5.4,11.8284,108.6906,Hydro,,,,2013,Ha Song Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/song-pha-1-hydropower,Open Development Vietnam,1101247,,,,,,,,,,,,,,,,,,,
Vietnam,Ha Song Pha 2,WRI1030787,5.1,11.8319,108.7073,Hydro,,,,2015,Ha Song Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/song-pha-2-hydropower,Open Development Vietnam,1101247,,,,,,,,,,,,,,,,,,,
Vietnam,Hai Phong 1,WRI1030762,600,20.9419,106.76,Coal,,,,,Vietnam Electricity (EVN),Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1025661,,,,,,,,,,,,,,,,,,,
Vietnam,Hai Phong 2,WRI1030761,600,20.9386,106.757,Coal,,,,,Vietnam Electricity (EVN),Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1025661,,,,,,,,,,,,,,,,,,,
Vietnam,Ham Kiem,WKS0073964,49,10.905,108.016,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Vietnam,Ham Thuan - Da Mi,WRI1030778,475,11.336,107.935,Hydro,,,,2001,Da Nhim - Ham Thuan - Da Mi Hydropower Company,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ham-thuan-da-mi-hydropower,Open Development Vietnam,1015290|1015291,,,,,,,,,,,,,,,,,,,
Vietnam,Hang Dong A1,WRI1030885,8.4,21.2658,104.5407,Hydro,,,,2012,Xuan Thien Trading Construction Investment and Development Co,Open Development Vietnam,https://vietnam.opendevelopmentmekong.net/dataset/?id=danh-sach-cac-th-y-di-n-t-i-vi-t-nam-tinh-d-n-thang-06-2016&search_query=P3BhZ2U9Mg==,Open Development Vietnam,1093412,,,,,,,,,,,,,,,,,,,
Vietnam,Hat Liu,WRI1030901,5,21.5067,104.3622,Hydro,,,,2014,Yen Bai Electricity Investment and Developmet JSC.(FDI),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/hat-liu-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Hiep Phuoc,WRI1030744,375,10.642,106.75,Oil,,,,,,Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1011933,,,,,,,,,,,,,,,,,,,
Vietnam,Ho Bon,WRI1030912,18,21.8778,103.942,Hydro,,,,2012,Forth Lake Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ho-bon-hydropower,Open Development Vietnam,1067306,,,,,,,,,,,,,,,,,,,
Vietnam,Ho Ho,WRI1030869,14,18.0464,105.8334,Hydro,,,,2010,Nothern 1 Electricity Investment and Development JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ho-ho-hydropower,Open Development Vietnam,1060618,,,,,,,,,,,,,,,,,,,
Vietnam,Ho Nui Coc,WRI1030903,1.89,21.5565,105.73,Hydro,,,,2009,Nui Coc Lake Hydropower JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ho-nui-coc-hydropower,Open Development Vietnam,1071685,,,,,,,,,,,,,,,,,,,
Vietnam,Hoa Binh,WRI1030881,1920,20.8082,105.3233,Hydro,,,,1988,Vietnam Electricity (EVN),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/hoa-binh-hydropower,Open Development Vietnam,1025657,,,,,,,,,,,,,,,,,,,
Vietnam,Hoa Phu,WRI1030940,29,12.6497,107.9091,Hydro,,,,2014,Tam Long Hydro Power JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/hoa-phu-hydropower,Open Development Vietnam,1106029,,,,,,,,,,,,,,,,,,,
Vietnam,Hua Na,WRI1030878,180,19.8381,105.0846,Hydro,,,,2013,Hua Na Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/hua-na-hydropower,Open Development Vietnam,1069464,,,,,,,,,,,,,,,,,,,
Vietnam,Huoi Quang,WRI1030905,520,21.6965,103.8776,Hydro,,,,2015,Vietnam Electricity (EVN),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/huoi-quang-hydropower,Open Development Vietnam,1060278,,,,,,,,,,,,,,,,,,,
Vietnam,Huong Dien,WRI1030867,81,16.4601,107.4233,Hydro,,,,2010,HD Investment JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/huong-dien-hydropower,Open Development Vietnam,1063196,,,,,,,,,,,,,,,,,,,
Vietnam,Huong Son,WRI1030871,33,18.446,105.1513,Hydro,,,,2012,Huong Son Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/huong-son-hydropower,Open Development Vietnam,1060041,,,,,,,,,,,,,,,,,,,
Vietnam,Ia Drang 2,WRI1030824,1.2,13.7389,107.8508,Hydro,,,,,Gia Lai Electricity JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-drang-2-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Ia Grai 1,WRI1030826,10.8,13.9757,107.7278,Hydro,,,,2012,Quoc Cuong Gia Lai JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-grai-1-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Ia Grai 2,WRI1030825,7.5,13.9756,107.7928,Hydro,,,,2014,Quoc Cuong Gia Lai JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-grai-2-hydropower,Open Development Vietnam,1099083,,,,,,,,,,,,,,,,,,,
Vietnam,Ia Grai 3,WRI1030829,7.5,14.0222,107.649,Hydro,,,,2007,Song Da 4 JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-grai-3-hydropower,Open Development Vietnam,1099083,,,,,,,,,,,,,,,,,,,
Vietnam,Ialy,WRI1030835,720,14.2274,107.8294,Hydro,,,,2002,Ialy Hydro Power Company (member of EVN),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-ly-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Ke Go,WRI1030870,2.3,18.1953,105.928,Hydro,,,,1988,Ke Go Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ke-go-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Khe Ron,WRI1030868,6,17.9168,105.9706,Hydro,,,,2009,Truong Thinh Group JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/khe-ron-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Kon Dao,WRI1030845,1,14.6967,107.8258,Hydro,,,,1984,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/kon-dao-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Krong Kmar,WRI1030810,12,12.452,108.3372,Hydro,,,,2008,Song Da Investment and Development JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/krong-kmar-hydropower,Open Development Vietnam,1073311,,,,,,,,,,,,,,,,,,,
Vietnam,Krong No 3,WRI1030807,18,12.2117,108.2847,Hydro,,,,2016,Trung Nam Power,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/krong-no-3-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Krong Pac,WKS0073959,30,12.779,108.368,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Vietnam,La Hieng 2,WRI1030754,18,13.5017,108.85,Hydro,,,,2015,VRG Phu Yen JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/la-hieng-2-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Lai Chau,WRI1030913,1200,22.1379,102.9839,Hydro,,,,2015,Vietnam Electricity (EVN),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/lai-chau-hydropower,Open Development Vietnam,1060280,,,,,,,,,,,,,,,,,,,
Vietnam,Lao Chai,WRI1030921,2.4,22.31,103.8599,Hydro,,,,2013,Hong Ngoc Co.  Ltd,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/lao-chai-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Lap Vo Rice Husk Power Plant,WRI1030735,10,10.3492,105.57,Biomass,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/TUEV-SUED1268324091.74/view,CDM,,,,,,,,,,,,,,,,,,,,
Vietnam,Long An TTC,WKS0073965,49,10.745,106.085,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Vietnam,Mai Sơn,WKS0072751,10,21.271,104.065,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Vietnam,Mao Khe,WRI1030769,440,21.0907,105.77,Coal,,,,,Vinacomin,Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1068929,,,,,,,,,,,,,,,,,,,
Vietnam,Mong Duong 1,WRI1030768,1080,21.0728,107.35,Coal,,,,,Vietnam Electricity (EVN),Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1067948,,,,,,,,,,,,,,,,,,,
Vietnam,Mong Duong 2,WRI1030767,1120,21.0725,107.35,Coal,,,,,AES  POSCO  CPI,Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,,,,,,,,,,,,,,,,,,,,
Vietnam,Muong Hum,WRI1030931,32,22.5404,103.7142,Hydro,,,,2011,Son Vu Energy Development JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/muong-hum-hydropower,Open Development Vietnam,1102050,,,,,,,,,,,,,,,,,,,
Vietnam,Muong Kim,WRI1030911,13.5,21.8718,103.9062,Hydro,,,,2010,Hanoi Electrical Equipment JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/muong-kim-hydropower,Open Development Vietnam,1110991,,,,,,,,,,,,,,,,,,,
Vietnam,Na Duong,WRI1030775,110,21.6981,106.976,Coal,,,,,Vinacomin,Vietnam Electricity Annual Report,http://www.evn.com.vn/userfile/files/2017/3/AnnualReport2016.pdf,WRI,1045254,,,,,,,,,,,,,,,,,,,
Vietnam,Na Loa,WRI1030935,6,22.6846,106.599,Hydro,,,,2006,Cao Bang Hydropower- Metallurgic Company,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/th-y-di-n-na-loa,Open Development Vietnam,1098265,,,,,,,,,,,,,,,,,,,
Vietnam,Na Loi,WRI1030898,9.3,21.4687,103.0584,Hydro,,,,2003,Na Loi Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/na-loi-hydropower,Open Development Vietnam,1099084,,,,,,,,,,,,,,,,,,,
Vietnam,Na Táº©u,WRI1030934,6,22.6722,106.505,Hydro,,,,2014,Bac Minh Development Investment JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/th-y-di-n-na-t-u,Open Development Vietnam,1106293,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Cat,WRI1030914,5,22.1379,102.9839,Hydro,,,,,Northern Cement Comercial JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Cat,WRI1030915,3.2,22.2016,105.7776,Hydro,,,,2012,Bac Kan Hydropower  Petro & Gasoline JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-cat-hydropower,Open Development Vietnam,1069854,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Chien 1,WRI1030947,200,21.5935,104.1444,Hydro,,,,2013,Nam Chien Hydro Power JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-chien-1-hydropower,Open Development Vietnam,1071790,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Chien 2,WRI1030900,32,21.5001,104.0908,Hydro,,,,2009,North - West Electricity Investment & Development JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-chien-2,Open Development Vietnam,1060281,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Ho,WRI1030994,7.5,22.5643,103.6805,Hydro,,,,,South East Asia Corporation,Open Development Vietnam,https://vietnam.opendevelopmentmekong.net/dataset/?id=danh-sach-cac-th-y-di-n-t-i-vi-t-nam-tinh-d-n-thang-06-2016&search_query=P3BhZ2U9Mg==,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Hoa 1,WRI1030890,18,21.3557,103.4076,Hydro,,,,2015,ANPHA Hydro Power JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-hoa-1-hydropower,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Khot,WRI1030904,14,21.6315,104.1718,Hydro,,,,2011,Nam Khot Hydropower JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-khot-hydropower,Open Development Vietnam,1082322|1082323,,,,,,,,,,,,,,,,,,,
Vietnam,Nam La,WRI1030892,32,21.4049,103.9836,Hydro,,,,2011,Noth West VIWASWEEN Hydro Power JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-la-hydropower,Open Development Vietnam,1071707,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Luc,WRI1030887,24,21.3412,104.3498,Hydro,,,,,South East Asia Corporation,Open Development Vietnam,https://vietnam.opendevelopmentmekong.net/dataset/?id=danh-sach-cac-th-y-di-n-t-i-vi-t-nam-tinh-d-n-thang-06-2016&search_query=P3BhZ2U9Mg==,Open Development Vietnam,,,,,,,,,,,,,,,,,,,,
Vietnam,Nam Mo,WRI1030873,18,19.4142,104.1123,Hydro,,,,2013,Nghe An Energy Development Corporation JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nam-mo-hydropower,Open Development Vietnam,1101242,,,,,,,,,,,,,,,,,,,
